AnimalID,SireID,DamID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G100947G,12G000V452,12G000V345,13F1306740,Female,T2,8.16,35.7,219
13G100749G,12G000V452,12G000V345,13F1306740,Female,T2,8.16,35.9,219
13G1000110,12G000M630,12G000M682,13F1367074,Male,T2,8.186666667,22.4,214
13G1000107,12G000M630,12G000M682,13F1367074,Male,T2,8.186666667,24.1,214
13G1000126,12G000M630,12G000M682,13F1367074,Male,T2,8.186666667,25.6,214
13G1000113,12G000M630,12G000M682,13F1367074,Male,T2,8.186666667,26.5,214
13G100902G,12G000M630,12G000M682,13F1367074,Male,T2,8.186666667,27.3,214
13G1000128,12G000M630,12G000M682,13F1367074,Female,T2,8.186666667,27.8,214
13G1000129,12G000M630,12G000M682,13F1367074,Female,T2,8.186666667,29.6,214
13G1000119,12G000M630,12G000M682,13F1367074,Female,T2,8.186666667,33.4,214
13G100938G,12G000M630,12G000M682,13F1367074,Female,T2,8.186666667,34,214
13G1002429,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,16,223
13G1002434,12G000M287,12G000M443,13F1306063,Female,T2,8.206666667,21.6,223
13G1002447,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,22.3,223
13G1002432,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,23.1,223
13G1002423,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,23.5,223
13G1002421,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,23.7,223
13G1002438,12G000M287,12G000M443,13F1306063,Female,T2,8.206666667,24,223
13G1000195,12G000W079,12G000W123,13F1306729,Male,T2,8.206666667,24.7,220
13G100032J,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,25,223
13G1002436,12G000M287,12G000M443,13F1306063,Female,T2,8.206666667,27.1,223
13G100064J,12G000M287,12G000M443,13F1306063,Male,T2,8.206666667,27.5,223
13G1000199,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,28.7,220
13G100110J,12G000M287,12G000M443,13F1306063,Female,T2,8.206666667,30.4,223
13G1000202,12G000W079,12G000W123,13F1306729,Male,T2,8.206666667,30.9,220
13G1000203,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,31.6,220
13G1000220,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,33.3,220
13G1000206,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,34.5,220
13G100963G,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,34.7,220
13G1000192,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,36.8,220
13G1000205,12G000W079,12G000W123,13F1306729,Female,T2,8.206666667,39.8,220
13G1000025,12G000V579,12G000V392,13F1367077,Female,T2,8.213333333,17.8,214
13G1002167,12G000V507,12G000V370,13F1367098,Male,T2,8.213333333,21.1,212
13G1002176,12G000V507,12G000V370,13F1367098,Male,T2,8.213333333,21.4,212
13G1000029,12G000V579,12G000V392,13F1367077,Male,T2,8.213333333,21.7,214
13G1000038,12G000V579,12G000V392,13F1367077,Male,T2,8.213333333,21.9,214
13G100957G,12G000V579,12G000V392,13F1367077,Female,T2,8.213333333,24,214
13G1002169,12G000V507,12G000V370,13F1367098,Male,T2,8.213333333,24.4,212
13G1000034,12G000V579,12G000V392,13F1367077,Female,T2,8.213333333,24.8,214
13G1002153,12G000V507,12G000V370,13F1367098,Male,T2,8.213333333,26.6,212
13G100974G,12G000V579,12G000V392,13F1367077,Male,T2,8.213333333,27.5,214
13G1002182,12G000V507,12G000V370,13F1367098,Female,T2,8.213333333,29.4,212
13G1000041,12G000V579,12G000V392,13F1367077,Female,T2,8.213333333,31.6,214
13G1003748,12G000K636,12G000K837,13F1367015,Male,T2,8.226666667,20.3,222
13G100870I,12G000K636,12G000K837,13F1367015,Male,T2,8.226666667,25,222
13G1003736,12G000K636,12G000K837,13F1367015,Male,T2,8.226666667,26.3,222
13G1003737,12G000K636,12G000K837,13F1367015,Male,T2,8.226666667,27.6,222
13G1003733,12G000K636,12G000K837,13F1367015,Male,T2,8.226666667,27.9,222
13G100571I,12G000K636,12G000K837,13F1367015,Male,T2,8.226666667,28.5,222
13G1003750,12G000K636,12G000K837,13F1367015,Female,T2,8.226666667,28.7,222
13G1003730,12G000K636,12G000K837,13F1367015,Female,T2,8.226666667,32.9,222
13G1003735,12G000K636,12G000K837,13F1367015,Female,T2,8.226666667,35.1,222
13G1003738,12G000K636,12G000K837,13F1367015,Female,T2,8.226666667,36.5,222
13G100809I,12G000K636,12G000K837,13F1367015,Female,T2,8.226666667,39,222
13G1003732,12G000K636,12G000K837,13F1367015,Female,T2,8.226666667,40.6,222
13G1000437,12G000M758,12G000V340,13F1306060,Male,T2,8.273333333,24.9,219
13G1000419,12G000M758,12G000V340,13F1306060,Male,T2,8.273333333,25.5,219
13G100317I,12G000M758,12G000V340,13F1306060,Male,T2,8.273333333,27.6,219
13G100332I,12G000M758,12G000V340,13F1306060,Male,T2,8.273333333,28.4,219
13G1000428,12G000M758,12G000V340,13F1306060,Female,T2,8.273333333,29,219
13G1000408,12G000M758,12G000V340,13F1306060,Female,T2,8.273333333,32.7,219
13G100371I,12G000M758,12G000V340,13F1306060,Male,T2,8.273333333,32.7,219
13G1001144,12G000V428,12G000V455,13F1306024,Male,T2,8.28,18.5,221
13G100251J,12G000V428,12G000V455,13F1306024,Male,T2,8.28,27.7,221
13G100262J,12G000V428,12G000V455,13F1306024,Male,T2,8.28,28.1,221
13G1001139,12G000V428,12G000V455,13F1306024,Male,T2,8.28,28.6,221
13G1001133,12G000V428,12G000V455,13F1306024,Female,T2,8.28,29.7,221
13G100283J,12G000V428,12G000V455,13F1306024,Male,T2,8.28,30,221
13G1001131,12G000V428,12G000V455,13F1306024,Female,T2,8.28,30.2,221
13G100231J,12G000V428,12G000V455,13F1306024,Female,T2,8.28,38,221
13G1002713,12G000K178,12G000M377,13F1306747,Male,T2,8.3,21.9,219
13G1002707,12G000K178,12G000M377,13F1306747,Male,T2,8.3,25.5,219
13G1004063,12G000K178,12G000M377,13F1306747,Male,T2,8.3,25.7,219
13G1002722,12G000K178,12G000M377,13F1306747,Female,T2,8.3,27.8,219
13G1002714,12G000K178,12G000M377,13F1306747,Female,T2,8.3,29.5,219
13G100073J,12G000K178,12G000M377,13F1306747,Female,T2,8.3,35,219
13G100070J,12G000K178,12G000M377,13F1306747,Female,T2,8.3,36.2,219
13G100163I,12G000V488,12G000M707,13F1306070,Male,T2,8.32,23.8,219
13G100198I,12G000V488,12G000M707,13F1306070,Male,T2,8.32,26.8,219
13G1003062,12G000V488,12G000M707,13F1306070,Male,T2,8.32,28,219
13G1003044,12G000V488,12G000M707,13F1306070,Female,T2,8.32,29.4,219
13G100100I,12G000V488,12G000M707,13F1306070,Female,T2,8.32,33.1,219
13G100130I,12G000V488,12G000M707,13F1306070,Female,T2,8.32,35,219
13G1003053,12G000V488,12G000M707,13F1306070,Female,T2,8.32,35.4,219
13G100119I,12G000V488,12G000M707,13F1306070,Female,T2,8.32,35.8,219
13G1001000,12G000V476,12G000V504,13F1367069,Male,T2,8.353333333,26.1,216
13G1001001,12G000V476,12G000V504,13F1367069,Male,T2,8.353333333,26.2,216
13G1001015,12G000V476,12G000V504,13F1367069,Male,T2,8.353333333,27.2,216
13G1001003,12G000V476,12G000V504,13F1367069,Male,T2,8.353333333,28.9,216
13G1000999,12G000V476,12G000V504,13F1367069,Male,T2,8.353333333,29.3,216
13G100904I,12G000V476,12G000V504,13F1367069,Female,T2,8.353333333,30,216
13G1000991,12G000V476,12G000V504,13F1367069,Female,T2,8.353333333,31.5,216
13G1000995,12G000V476,12G000V504,13F1367069,Female,T2,8.353333333,34.3,216
13G100931I,12G000V476,12G000V504,13F1367069,Female,T2,8.353333333,35.8,216
13G100905I,12G000V476,12G000V504,13F1367069,Female,T2,8.353333333,37.3,216
13G100943I,12G000V476,12G000V504,13F1367069,Female,T2,8.353333333,38,216
13G1004202,12G000V428,12G000V455,13F1306024,Male,T2,8.366666667,16,221
13G100596J,12G000V428,12G000V455,13F1306024,Male,T2,8.366666667,25.3,221
13G1004206,12G000V428,12G000V455,13F1306024,Female,T2,8.366666667,26.3,221
13G1004225,12G000V428,12G000V455,13F1306024,Female,T2,8.366666667,29.5,221
13G100457J,12G000V428,12G000V455,13F1306024,Female,T2,8.366666667,31.5,221
13G100439J,12G000V428,12G000V455,13F1306024,Male,T2,8.366666667,31.7,221
13G1004240,12G000V428,12G000V455,13F1306024,Female,T2,8.366666667,31.8,221
13G1004231,12G000V428,12G000V455,13F1306024,Female,T2,8.366666667,38.2,221
13G1004229,12G000V428,12G000V455,13F1306024,Female,T2,8.366666667,38.5,221
13G1000881,12G000K178,12G000M377,13F1306747,Female,T2,8.393333333,19.9,219
13G1000885,12G000K178,12G000M377,13F1306747,Male,T2,8.393333333,21,219
13G1000884,12G000K178,12G000M377,13F1306747,Male,T2,8.393333333,24.8,219
13G1000874,12G000K178,12G000M377,13F1306747,Female,T2,8.393333333,27.3,219
13G100963I,12G000K178,12G000M377,13F1306747,Female,T2,8.393333333,28,219
13G1000875,12G000K178,12G000M377,13F1306747,Female,T2,8.393333333,28.6,219
13G100969I,12G000K178,12G000M377,13F1306747,Female,T2,8.393333333,31.4,219
13G100961I,12G000K178,12G000M377,13F1306747,Female,T2,8.393333333,34.5,219
13G100105J,12G000W197,12G000W243,13F1306015,Male,T2,8.413333333,28,219
13G100054J,12G000W197,12G000W243,13F1306015,Male,T2,8.413333333,30.6,219
13G100185J,12G000W197,12G000W243,13F1306015,Male,T2,8.413333333,34,219
13G1002836,12G000W197,12G000W243,13F1306015,Female,T2,8.413333333,36.5,219
13G1002845,12G000W197,12G000W243,13F1306015,Female,T2,8.413333333,38.4,219
13G100155J,12G000W197,12G000W243,13F1306015,Female,T2,8.413333333,44.1,219
13G1003388,12G000V575,12G000V373,13F1367101,Male,T2,8.446666667,29,212
13G1003408,12G000V575,12G000V373,13F1367101,Female,T2,8.446666667,36.2,212
13G1003390,12G000V575,12G000V373,13F1367101,Female,T2,8.446666667,37.1,212
13G1003387,12G000V575,12G000V373,13F1367101,Female,T2,8.446666667,38.5,212
13G1003385,12G000V575,12G000V373,13F1367101,Female,T2,8.446666667,38.8,212
13G1002904,12G000W229,12G000W276,13F1306022,Male,T2,8.453333333,19.4,220
13G1002908,12G000W229,12G000W276,13F1306022,Female,T2,8.453333333,25,220
13G1002931,12G000W229,12G000W276,13F1306022,Female,T2,8.453333333,25.2,220
13G1002923,12G000W229,12G000W276,13F1306022,Male,T2,8.453333333,26,220
13G100177I,12G000W229,12G000W276,13F1306022,Female,T2,8.453333333,32.6,220
13G1002889,12G000W197,12G000W243,13F1306015,Male,T2,8.46,21.8,219
13G1002884,12G000W197,12G000W243,13F1306015,Male,T2,8.46,23,219
13G1002881,12G000W197,12G000W243,13F1306015,Female,T2,8.46,33.7,219
13G100629J,12G000W197,12G000W243,13F1306015,Female,T2,8.46,34.9,219
13G1002885,12G000W197,12G000W243,13F1306015,Female,T2,8.46,35.6,219
13G1002869,12G000W197,12G000W243,13F1306015,Female,T2,8.46,37.7,219
13G1002886,12G000W197,12G000W243,13F1306015,Female,T2,8.46,38.5,219
13G1002866,12G000W197,12G000W243,13F1306015,Female,T2,8.46,41.9,219
13G1000075,12G000M630,12G000M682,13F1367074,Male,T2,8.493333333,24.6,214
13G1000074,12G000M630,12G000M682,13F1367074,Male,T2,8.493333333,24.8,214
13G1000079,12G000M630,12G000M682,13F1367074,Female,T2,8.493333333,30.4,214
13G1000070,12G000M630,12G000M682,13F1367074,Female,T2,8.493333333,33.9,214
13G1003095,12G000V589,12G000V347,13F1306064,Male,T2,8.52,21.5,218
13G1003096,12G000V589,12G000V347,13F1306064,Male,T2,8.52,27.5,218
13G100129I,12G000V589,12G000V347,13F1306064,Male,T2,8.52,27.9,218
13G100125I,12G000V589,12G000V347,13F1306064,Female,T2,8.52,32.4,218
13G1003088,12G000V589,12G000V347,13F1306064,Female,T2,8.52,34.8,218
13G1003098,12G000V589,12G000V347,13F1306064,Female,T2,8.52,35.3,218
13G100113I,12G000V589,12G000V347,13F1306064,Female,T2,8.52,36.8,218
13G1000715,12G000V488,12G000M707,13F1306070,Male,T2,8.526666667,26.4,219
13G1000702,12G000V488,12G000M707,13F1306070,Male,T2,8.526666667,27.5,219
13G100782I,12G000V488,12G000M707,13F1306070,Male,T2,8.526666667,30.5,219
13G100707I,12G000V488,12G000M707,13F1306070,Male,T2,8.526666667,31.4,219
13G1000722,12G000V488,12G000M707,13F1306070,Female,T2,8.526666667,32.6,219
13G1000700,12G000V488,12G000M707,13F1306070,Female,T2,8.526666667,32.9,219
13G1000708,12G000V488,12G000M707,13F1306070,Female,T2,8.526666667,33.9,219
13G100769I,12G000V488,12G000M707,13F1306070,Female,T2,8.526666667,39.2,219
13G1002671,12G000W075,12G000W222,13F1306014,Male,T2,8.553333333,23.2,219
13G1002660,12G000W075,12G000W222,13F1306014,Male,T2,8.553333333,23.3,219
13G1003820,12G000M761,12G000V356,13F1306059,Male,T2,8.553333333,25.3,221
13G100519I,12G000M761,12G000V356,13F1306059,Male,T2,8.553333333,27.2,221
13G1002697,12G000W075,12G000W222,13F1306014,Female,T2,8.553333333,27.3,219
13G1002692,12G000W075,12G000W222,13F1306014,Male,T2,8.553333333,27.8,219
13G1003834,12G000M761,12G000V356,13F1306059,Male,T2,8.553333333,28.3,221
13G100116J,12G000W075,12G000W222,13F1306014,Male,T2,8.553333333,29.1,219
13G100524I,12G000M761,12G000V356,13F1306059,Male,T2,8.553333333,29.5,221
13G1003819,12G000M761,12G000V356,13F1306059,Male,T2,8.553333333,29.7,221
13G1002673,12G000W075,12G000W222,13F1306014,Female,T2,8.553333333,36.1,219
13G100836I,12G000M761,12G000V356,13F1306059,Female,T2,8.553333333,38.1,221
13G100042J,12G000W075,12G000W222,13F1306014,Female,T2,8.553333333,38.2,219
13G1002670,12G000W075,12G000W222,13F1306014,Female,T2,8.553333333,39,219
13G100878I,12G000M761,12G000V356,13F1306059,Male,T2,8.566666667,26.7,221
13G1003844,12G000M761,12G000V356,13F1306059,Female,T2,8.566666667,28.9,221
13G1003878,12G000M761,12G000V356,13F1306059,Male,T2,8.566666667,30,221
13G100829I,12G000M761,12G000V356,13F1306059,Female,T2,8.566666667,31,221
13G1003853,12G000M761,12G000V356,13F1306059,Female,T2,8.566666667,34.5,221
13G100888I,12G000M761,12G000V356,13F1306059,Female,T2,8.566666667,36.2,221
13G1003860,12G000M761,12G000V356,13F1306059,Female,T2,8.566666667,37.3,221
13G1003862,12G000M761,12G000V356,13F1306059,Female,T2,8.566666667,38.6,221
13G1000277,12G000K178,12G000M377,13F1306747,Male,T2,8.586666667,21.8,218
13G100376I,12G000K178,12G000M377,13F1306747,Male,T2,8.586666667,27.1,218
13G100384I,12G000K178,12G000M377,13F1306747,Male,T2,8.586666667,29.2,218
13G100347I,12G000K178,12G000M377,13F1306747,Female,T2,8.586666667,29.6,218
13G1000287,12G000K178,12G000M377,13F1306747,Female,T2,8.586666667,29.9,218
13G1000285,12G000K178,12G000M377,13F1306747,Female,T2,8.586666667,33.1,218
13G1000282,12G000K178,12G000M377,13F1306747,Female,T2,8.586666667,34,218
13G100274J,12G000K987,12G000M061,13F1367090,Male,T2,8.646666667,20,214
13G1001351,12G000K987,12G000M061,13F1367090,Female,T2,8.646666667,20.9,214
13G100268J,12G000K987,12G000M061,13F1367090,Male,T2,8.646666667,23.8,214
13G1001349,12G000K987,12G000M061,13F1367090,Male,T2,8.646666667,24.1,214
13G1001343,12G000K987,12G000M061,13F1367090,Male,T2,8.646666667,24.6,214
13G100277J,12G000K987,12G000M061,13F1367090,Male,T2,8.646666667,25.9,214
13G1001350,12G000K987,12G000M061,13F1367090,Female,T2,8.646666667,26.7,214
13G1001352,12G000K987,12G000M061,13F1367090,Female,T2,8.646666667,27.9,214
13G1001326,12G000K987,12G000M061,13F1367090,Male,T2,8.646666667,29.1,214
13G1001339,12G000K987,12G000M061,13F1367090,Female,T2,8.646666667,29.7,214
13G1001344,12G000K987,12G000M061,13F1367090,Female,T2,8.646666667,31.1,214
13G100269J,12G000K987,12G000M061,13F1367090,Female,T2,8.646666667,31.3,214
13G1002893,12G000M087,12G000W130,13F1367106,Male,T2,8.693333333,20.6,212
13G1002867,12G000M087,12G000W130,13F1367106,Female,T2,8.693333333,24.4,212
13G100611J,12G000M087,12G000W130,13F1367106,Male,T2,8.693333333,26.9,212
13G1002856,12G000M087,12G000W130,13F1367106,Female,T2,8.693333333,28,212
13G100654J,12G000M087,12G000W130,13F1367106,Male,T2,8.693333333,28,212
13G1002882,12G000M087,12G000W130,13F1367106,Female,T2,8.693333333,34,212
13G1002102,12G000K987,12G000M061,13F1367090,Male,T2,8.713333333,23.4,213
13G1002104,12G000K987,12G000M061,13F1367090,Male,T2,8.713333333,23.6,213
13G1002128,12G000K987,12G000M061,13F1367090,Female,T2,8.713333333,26.3,213
13G1002143,12G000K987,12G000M061,13F1367090,Female,T2,8.713333333,28.3,213
13G100663I,12G000K987,12G000M061,13F1367090,Male,T2,8.713333333,28.5,213
13G100615I,12G000K987,12G000M061,13F1367090,Female,T2,8.713333333,31.4,213
13G100655I,12G000K987,12G000M061,13F1367090,Female,T2,8.713333333,31.9,213
13G1002133,12G000K987,12G000M061,13F1367090,Female,T2,8.713333333,32.3,213
13G1003453,12G000W255,12G000W204,13F1306072,Male,T2,8.72,21.7,221
13G1003490,12G000W255,12G000W204,13F1306072,Female,T2,8.72,23,221
13G100538I,12G000W255,12G000W204,13F1306072,Male,T2,8.72,27.3,221
